,doty,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,datetime
17567,61,22,5,14,2,5,200,76,7.2,1006,-16.3,0,4.5,02-03-2015 22:00
17568,61,23,6,7,6,6,200,76,6.1,1006.7,-15.9,0,1.8,02-03-2015 23:00
17569,62,0,7,7,2,6,300,75,6.4,1007.1,-19.2,0,3.3,03-03-2015 00:00
17570,62,1,5,8,2.33,6,300,77,5.8,1008.1,-19.7,0,4.4,03-03-2015 01:00
17571,62,2,5,17,2.13,5,200,78,4.4,1009.2,-20.1,0,3.5,03-03-2015 02:00
17572,62,3,7,20,3,4,267,80.428906,3.1,1010.2,-21.1,0,4.6,03-03-2015 03:00
17573,62,4,10,10,3,6.680268,200,73.799286,1.9,1010.9,-22.9,0,1,03-03-2015 04:00
17574,62,5,3,5,2,3.15,100,96,1.7,1011.9,-26.8,0,4.9,03-03-2015 05:00
17575,62,6,3,54,2,2,100,95,0.5,1012.6,-25.7,0,4,03-03-2015 06:00
17576,62,7,3,71,2,2,200,86,-0.7,1014.3,-25.8,0,4.9,03-03-2015 07:00
17577,62,8,3,47,2,6,200,82,-1.7,1016.1,-25.8,0,7,03-03-2015 08:00
17578,62,9,3,35,2,4,200,81,-2,1017.2,-26.8,0,4,03-03-2015 09:00
17579,62,10,3,5,2,3,200,80,-1.5,1017.6,-28.3,0,5.7,03-03-2015 10:00
17580,62,11,9,16,2,4,200,79,0,1016.7,-27.1,0,6.3,03-03-2015 11:00
17581,62,12,4,68,2,3,200,80,0.8,1016,-25.5,0,4.3,03-03-2015 12:00
17582,62,13,11,31,2,3,200,80,2,1015.1,-25.5,0,3.8,03-03-2015 13:00
17583,62,14,5,32,2,3,200,81,3,1014.1,-25.8,0,3.5,03-03-2015 14:00
17584,62,15,3,44,2,2,200,82,2.8,1013.9,-27.1,0,5,03-03-2015 15:00
17585,62,16,3,50,2,3,200,81,3,1013.8,-25.8,0,6.6,03-03-2015 16:00
17586,62,17,3,67,2,4,200,78,2.6,1014.1,-26.1,0,4.6,03-03-2015 17:00
17587,62,18,4,72,2,5,200,76,1.7,1014.6,-25.7,0,4.8,03-03-2015 18:00
17588,62,19,7,61,2,8,300,71,1.2,1015.6,-26.1,0,4.1,03-03-2015 19:00
17589,62,20,8,50,2,6,200,73,0.6,1016.6,-26.6,0,3.1,03-03-2015 20:00
17590,62,21,7,44,2,6,300,72,0,1017.4,-26.1,0,2.7,03-03-2015 21:00
17591,62,22,8,39,2,3,200,74,-0.5,1018.2,-26.5,0,2.1,03-03-2015 22:00
17592,62,23,8,31,2,2,200,76,-2.2,1018.6,-24.7,0,1.4,03-03-2015 23:00
17593,63,0,5,50,2,2,200,74,-3.4,1018.6,-24.4,0,2.2,04-03-2015 00:00
17594,63,1,24,24,2,2,400,67,-4.5,1018.7,-22.6,0,2.4,04-03-2015 01:00
17595,63,2,7,64,2,2,400,66,-4.9,1018.9,-22.9,0,2.7,04-03-2015 02:00
17596,63,3,6,6,2,2,400,61,-5.9,1018.7,-22.8,0,0.6,04-03-2015 03:00
17597,63,4,7,17,2,2,300,64,-6.8,1018.7,-22.3,0,1,04-03-2015 04:00
17598,63,5,5,9,2,2,300,66,-7,1019,-21,0,0.9,04-03-2015 05:00
17599,63,6,3,26,2,9,500,50,-8.1,1019.8,-19.3,0,0.4,04-03-2015 06:00
17600,63,7,22,45,2,43,800,14,-8.9,1020.2,-17.5,0,0.3,04-03-2015 07:00
17601,63,8,28,47,2,43,900,12,-4.9,1020.9,-18.7,0,0.8,04-03-2015 08:00
17602,63,9,25,25,6,25,700,30,-2.4,1021.6,-19.8,0,1.8,04-03-2015 09:00
17603,63,10,20,20,3,19,600,42,0.2,1021.7,-22.1,0,1.6,04-03-2015 10:00
17604,63,11,14,25,6,12,400,57,1.4,1020.9,-25,0,1.9,04-03-2015 11:00
17605,63,12,10,15,7,10,400,67,4.2,1019.7,-24.8,0,2.4,04-03-2015 12:00
17606,63,13,19,19,8,10,400,71,4,1018.7,-26.1,0,2.6,04-03-2015 13:00
17607,63,14,13,17,12,12,400,76,5.4,1017.7,-26.4,0,3,04-03-2015 14:00
17608,63,15,18,37,18,15,500,74,5.2,1017,-26.5,0,2.6,04-03-2015 15:00
17609,63,16,17,24,12,14,400,74,5.8,1016.5,-27.5,0,2.5,04-03-2015 16:00
17610,63,17,11,23,13,17,400,74,4.8,1016.4,-26.8,0,2.6,04-03-2015 17:00
17611,63,18,18,38,2,20,400,71,4.1,1016.7,-27.4,0,1.6,04-03-2015 18:00
17612,63,19,31,79,15,45,700,45,1.5,1017.6,-23.2,0,1.6,04-03-2015 19:00
17613,63,20,54,112,13,52,1000,30,-1,1018,-20.6,0,1.8,04-03-2015 20:00
17614,63,21,56,100,11,59,1200,10,-1.9,1018.8,-20.3,0,1.5,04-03-2015 21:00
17615,63,22,69,74,12,51,1400,9,-2.8,1019.2,-20.1,0,1.6,04-03-2015 22:00
17616,63,23,61,70,10,37,1300,23,-3.7,1019.1,-17.3,0,1.3,04-03-2015 23:00
17617,64,0,73,80,10,36,1400,18,-3.7,1019.1,-19.2,0,2.3,05-03-2015 00:00
17618,64,1,58,60,3,16,1100,33,-4.5,1019.3,-19.1,0,1,05-03-2015 01:00
17619,64,2,49,55,2,11,900,35,-5.7,1019.7,-16.9,0,0.9,05-03-2015 02:00
17620,64,3,45,48,2,11,800,38,-6.4,1019.3,-16.7,0,0.9,05-03-2015 03:00
17621,64,4,47,54,2,13,900,36,-6.2,1018.6,-16.5,0,0.6,05-03-2015 04:00
17622,64,5,47,53,2,13,900,35,-7.2,1018.3,-14.3,0,1.2,05-03-2015 05:00
17623,64,6,48,54,2,14,1000,32,-7.8,1018.4,-16.7,0,0.8,05-03-2015 06:00
17624,64,7,53,64,2,19,1000,24,-8.2,1018.7,-16.6,0,0.7,05-03-2015 07:00
17625,64,8,61,70,3,23,1100,18,-6.4,1019.2,-16.7,0,1.2,05-03-2015 08:00
17626,64,9,69,74,13,27,1400,17,-1.5,1019.3,-14.7,0,0.9,05-03-2015 09:00
17627,64,10,113,137,38,58.21,1800,12,1.4,1019.3,-16.1,0,1.7,05-03-2015 10:00
17628,64,11,106,144,54,52,1700,28,2.5,1018.7,-16.6,0,1.8,05-03-2015 11:00
17629,64,12,116,153,58,52,1600,39,3.7,1017.7,-16.7,0,1.6,05-03-2015 12:00
17630,64,13,136,165,42,65,1800,43,3.5,1017.25,-17.3,0,1.4,05-03-2015 13:00
17631,64,14,152,160,44,73,1800,47,6.2,1014.8,-17.1,0,2.6,05-03-2015 14:00
17632,64,15,125,141,41,59,1500,65,7.5,1014,-18.4,0,2.5,05-03-2015 15:00
17633,64,16,75,96,37,32,900,88,7.5,1013.4,-19.2,0,3.9,05-03-2015 16:00
17634,64,17,64,90,36,31,800,86,6.9,1012.9,-18,0,3.3,05-03-2015 17:00
17635,64,18,69,107,42,40,900,74,5.9,1013.1,-17.4,0,2.3,05-03-2015 18:00
17636,64,19,88,133,47,58,1000,51,2.6,1013.3,-14.6,0,1.1,05-03-2015 19:00
17637,64,20,181,317,92,90,1600,8,1.2,1013.6,-15.8,0,2,05-03-2015 20:00
17638,64,21,280,340,81,82,2100,3,0.3,1014,-15.3,0,1.5,05-03-2015 21:00
17639,64,22,229,307,99,74,1900,6,0.5,1014.4,-13.2,0,1.3,05-03-2015 22:00
17640,64,23,159,223,107,68,1700,12,-0.7,1014.3,-12.3,0,1.5,05-03-2015 23:00
17641,65,0,170,212,47,57,1800,15,-1.8,1014.1,-12.5,0,1.9,06-03-2015 00:00
17642,65,1,151,185,25,49,2000,14,-2.2,1013.8,-12.6,0,1.7,06-03-2015 01:00
17643,65,2,138,143,26,42,1700,19,-2.7,1013.3,-12.7,0,2.2,06-03-2015 02:00
17644,65,3,122,126,24,35,1500,24,-2.9,1012.7,-12.9,0,1.7,06-03-2015 03:00
17645,65,4,122,140,23,36,1500,21,-3.4,1012.1,-12.9,0,2.1,06-03-2015 04:00
17646,65,5,123,138,22,37,1500,18,-3.8,1011.9,-12.7,0,1.9,06-03-2015 05:00
17647,65,6,122,139,22,38,1400,16,-4,1011.8,-12.9,0,1.7,06-03-2015 06:00
17648,65,7,132,148,23,45,1500,9,-4,1012,-12.9,0,2.5,06-03-2015 07:00
17649,65,8,131,149,24,42,1500,12,-3,1012.4,-11.5,0,0.8,06-03-2015 08:00
17650,65,9,139,150,27,43,1600,14,-0.9,1012.4,-11.6,0,0.6,06-03-2015 09:00
17651,65,10,139,154,37,40,1500,28,3,1011.9,-10.6,0,1.3,06-03-2015 10:00
17652,65,11,126,167,67,51,1400,42,4.4,1010.9,-10.5,0,1.5,06-03-2015 11:00
17653,65,12,133,164,59,52,1500,47,5.8,1010.1,-10.5,0,1.9,06-03-2015 12:00
17654,65,13,148,193,60,51,1600,58,6.5,1008.9,-10.7,0,1.8,06-03-2015 13:00
17655,65,14,166,202,61,55,1600,68,7.7,1007.7,-10.2,0,2.7,06-03-2015 14:00
17656,65,15,177,218,61,59,1600,79,8.4,1006.8,-9.6,0,1.7,06-03-2015 15:00
17657,65,16,191,250,62,62,1600,82,8.4,1006.4,-9.6,0,2.5,06-03-2015 16:00
17658,65,17,200,229,53,69,1700,79,8.2,1006.3,-9.7,0,1.4,06-03-2015 17:00
17659,65,18,201,242,56,76,1700,68,6.7,1006.7,-9.3,0,1.3,06-03-2015 18:00
17660,65,19,203,252,50,112,2000,23,3.8,1007,-8.3,0,1.7,06-03-2015 19:00
17661,65,20,238,283,38,110,2500,9,2.7,1007.4,-9.3,0,2.1,06-03-2015 20:00
17662,65,21,276,305,38,92,2800,16,1.9,1007.8,-9.1,0,1.6,06-03-2015 21:00
17663,65,22,245,250,30,72,2400,27,2.1,1007.8,-8.6,0,2.5,06-03-2015 22:00
17664,65,23,227,234,29,60,2200,35,2.1,1007.7,-8.6,0,3.1,06-03-2015 23:00
17665,66,0,228,243,27,54,2000,37,0.5,1008,-8.2,0,0.8,07-03-2015 00:00
17666,66,1,228,228,25,46,2000,35,-0.2,1008.3,-7.7,0,1.3,07-03-2015 01:00
17667,66,2,224,229,21,37,1800,36,-0.6,1008.3,-7.6,0,1.5,07-03-2015 02:00
17668,66,3,222,232,14,39,1900,30,-0.7,1008.4,-7.5,0,2.7,07-03-2015 03:00
17669,66,4,220,220,12,39,1900,31,-0.2,1008.7,-6.8,0,2.1,07-03-2015 04:00
17670,66,5,216,227,12,34,1900,34,-0.9,1009.1,-6.9,0,1.9,07-03-2015 05:00
17671,66,6,220,222,12,35,1900,32,-1.8,1009.5,-6.7,0,1,07-03-2015 06:00
17672,66,7,232,237,8,40,2100,22,-2.9,1010.5,-6.4,0,0.3,07-03-2015 07:00
17673,66,8,220,229,12,53,2100,10,-2,1010.8,-6.2,0,0.8,07-03-2015 08:00
17674,66,9,234,234,27,63,2300,8,2,1011.2,-5.6,0,0.8,07-03-2015 09:00
17675,66,10,230,255,53,58,2100,29,5.4,1011.4,-5.3,0,1.3,07-03-2015 10:00
17676,66,11,225,265,63,59,2000,50,9,1010.9,-5.7,0,2.1,07-03-2015 11:00
17677,66,12,210,255,52,45,1700,79,10.6,1010.4,-5.4,0,2.2,07-03-2015 12:00
17678,66,13,196,230,36,39,1600,98,11.1,1009.6,-5,0,2,07-03-2015 13:00
17679,66,14,176,202,29,35,1400,112,11.9,1008.9,-4.7,0,2.9,07-03-2015 14:00
17680,66,15,185,227,44,41,1400,119,12,1008.4,-4.6,0,3.1,07-03-2015 15:00
17681,66,16,187,238,41,40,1300,121,11.6,1008.3,-3.8,0,3.4,07-03-2015 16:00
17682,66,17,197,232,34,36,1400,128,10.9,1008.1,-3.6,0,2.7,07-03-2015 17:00
17683,66,18,189,217,33,40,1300,120,9.6,1008.4,-3.7,0,1.8,07-03-2015 18:00
17684,66,19,193,224,30,55,1500,88,7,1009.3,-3.6,0,1.2,07-03-2015 19:00
17685,66,20,221,279,30,59,1800,68,5.2,1009.8,-3.9,0,1.1,07-03-2015 20:00
17686,66,21,246,280,26,79,2200,30,4.3,1010.1,-3,0,1.1,07-03-2015 21:00
17687,66,22,263,274,17,79,2500,14,4.2,1010.9,-2.7,0,1.6,07-03-2015 22:00
17688,66,23,260,260,14,57,2200,31,3.4,1010.6,-2.4,0,2.1,07-03-2015 23:00
17689,67,0,246,246,8,49,2000,30,3.1,1010.3,-2.2,0,1.9,08-03-2015 00:00
17690,67,1,232,232,7,40,1800,44,3.5,1010,-2.3,0,2.7,08-03-2015 01:00
17691,67,2,221,221,6,32,1600,54,2.6,1009.9,-2.7,0,1.5,08-03-2015 02:00
17692,67,3,219,219,5,32,1600,51,2.5,1009.7,-2.8,0,2.6,08-03-2015 03:00
17693,67,4,218,218,4,33,1600,43,1.5,1009.3,-3.2,0,1.2,08-03-2015 04:00
17694,67,5,215,215,2,39,1700,32,0.1,1009.3,-3.3,0,1.2,08-03-2015 05:00
17695,67,6,212,212,2,38,1800,28,-0.8,1009.3,-3.3,0,0.6,08-03-2015 06:00
17696,67,7,211,211,2,40,1700,22,-0.6,1010.1,-3.3,0,1.1,08-03-2015 07:00
17697,67,8,210,210,2,45,1900,16,-0.7,1011,-3.6,0,0.6,08-03-2015 08:00
17698,67,9,229,229,3,57,2100,10,1.2,1012,-2.2,0,1.3,08-03-2015 09:00
17699,67,10,266,266,12,57,2100,18,3.5,1012.9,-2.3,0,1,08-03-2015 10:00
17700,67,11,249,249,29,58,2000,30,8.3,1012.4,-3.9,0,1.8,08-03-2015 11:00
17701,67,12,169,169,16,33,1300,78,10.6,1012.6,-12.8,0,5.1,08-03-2015 12:00
17702,67,13,44,44,2,10,500,99,11.7,1011.9,-13.3,0,3.9,08-03-2015 13:00
17703,67,14,23,23,2,7,400,102,12.6,1012.1,-18.3,0,3.4,08-03-2015 14:00
17704,67,15,8,8,2,4,200,98,11.9,1012.8,-21.4,0,4.4,08-03-2015 15:00
17705,67,16,3,5,2,5,200,95,12,1012.9,-20,0,2.4,08-03-2015 16:00
17706,67,17,12,12,2,9,300,89,10.5,1013.5,-18.8,0,4.5,08-03-2015 17:00
17707,67,18,7,7,2,10,300,87,9.1,1014.7,-21,0,4,08-03-2015 18:00
17708,67,19,4,6,4,16,300,78,7.9,1016.2,-21.9,0,2.9,08-03-2015 19:00
17709,67,20,3,35,2,12,300,82,7,1017.5,-22.6,0,3.3,08-03-2015 20:00
17710,67,21,5,43,2,10,300,82,5.9,1018.9,-22.4,0,6.8,08-03-2015 21:00
17711,67,22,10,121,3,10,300,80,4.1,1021,-21.9,0,3.4,08-03-2015 22:00
17712,67,23,19,127,4,7,300,83,2.9,1022,-27,0,6.7,08-03-2015 23:00
17713,68,0,12,68,5,8,300,87,1.9,1022.6,-26.6,0,5,09-03-2015 00:00
17714,68,1,7,59,2,4,300,86,0.9,1023.4,-27.4,0,5,09-03-2015 01:00
17715,68,2,8,55,2,4,200,85,-0.2,1024.5,-27.2,0,4.8,09-03-2015 02:00
17716,68,3,4,23,2,6,200,86,-1.4,1024.7,-27.2,0,2.9,09-03-2015 03:00
17717,68,4,3,6,2,5,200,87,-2.1,1024.9,-26.9,0,2.8,09-03-2015 04:00
17718,68,5,5,27,3,8,300,78,-3.7,1025.6,-25.3,0,1.3,09-03-2015 05:00
17719,68,6,7,38,2,10,300,71,-4.2,1026.6,-25.1,0,3.2,09-03-2015 06:00
17720,68,7,4,27,2,13,300,67,-5,1027.3,-24.6,0,3.4,09-03-2015 07:00
17721,68,8,7,24,2,19,300,61,-3.4,1028.6,-25.7,0,3.9,09-03-2015 08:00
17722,68,9,8,17,2,12,300,70,-4.1,1029.3,-26.3,0,6.3,09-03-2015 09:00
17723,68,10,4,17,2,6,200,79,-2.7,1029.2,-27.4,0,6.2,09-03-2015 10:00
17724,68,11,6,6,2,4,200,84,-1,1028.4,-27.9,0,4.1,09-03-2015 11:00
17725,68,12,3,5,2,4,200,87,0.8,1027.7,-31.3,0,3.4,09-03-2015 12:00
17726,68,13,3,5,2,2,200,91,1.4,1026.8,-30.8,0,3.4,09-03-2015 13:00
17727,68,14,3,5,2,2,200,94,1.9,1026,-30.4,0,3.6,09-03-2015 14:00
17728,68,15,3,5,2,3,200,90,3,1025.3,-29.6,0,4.9,09-03-2015 15:00
17729,68,16,4,15,15,9,300,84,3.9,1024.9,-30.6,0,2.6,09-03-2015 16:00
17730,68,17,4,17,9,6,200,85,3.4,1024.9,-32.8,0,5.5,09-03-2015 17:00
17731,68,18,9,15,2,5,200,86,2.6,1025.5,-33.4,0,4.3,09-03-2015 18:00
17732,68,19,3,40,2,10,300,79,1.9,1026.4,-32.1,0,3.9,09-03-2015 19:00
17733,68,20,3,36,2,6,300,79,-0.9,1027,-28.8,0,0.7,09-03-2015 20:00
17734,68,21,4,8,2,5,300,79,-1.5,1027.7,-30.4,0,0.8,09-03-2015 21:00
17735,68,22,6,25,3,13,500,65,-1.7,1028.2,-28.4,0,2,09-03-2015 22:00
17736,68,23,3,5,2,2,300,82,-3.1,1028.1,-26.2,0,1.9,09-03-2015 23:00
17737,69,0,3,5,2,2,200,85,-3.5,1028,-28.9,0,0.9,10-03-2015 00:00
17738,69,1,3,15,2,2,300,82,-6.2,1027.9,-25.6,0,1.2,10-03-2015 01:00
17739,69,2,18,36,2,15,500,51,-6,1027.7,-20.8,0,1.1,10-03-2015 02:00
17740,69,3,18,33,2,33,700,23,-7.2,1027.1,-21.5,0,0.7,10-03-2015 03:00
17741,69,4,20,25,6,36,700,22,-7.8,1026.3,-24,0,1.1,10-03-2015 04:00
17742,69,5,20,20,13,31,800,25,-7.5,1025.8,-24.6,0,1.7,10-03-2015 05:00
17743,69,6,9,9,2,9,500,55,-7.5,1025.4,-22.5,0,1.5,10-03-2015 06:00
17744,69,7,12,55,6,49,900,4,-8.6,1025.3,-22.4,0,0.9,10-03-2015 07:00
17745,69,8,23,29,9,45,1000,10,-4,1025.3,-19.9,0,1.3,10-03-2015 08:00
17746,69,9,32,32,31,40,900,23,-1.6,1024.7,-23.5,0,1.9,10-03-2015 09:00
17747,69,10,33,33,20,29,800,40,0.8,1023.7,-23,0,2.2,10-03-2015 10:00
17748,69,11,35,55,29,30,700,50,3.3,1022.2,-22.6,0,1.5,10-03-2015 11:00
17749,69,12,6,6,3,8,400,75,5.5,1020.3,-23.8,0,4.1,10-03-2015 12:00
17750,69,13,12.84,33.41,2,2,400,77,6.6,1018.4,-23,0,5.1,10-03-2015 13:00
17751,69,14,12.31,19.84,3,4,400,78,8.5,1016.3,-22.7,0,4.1,10-03-2015 14:00
17752,69,15,6,6,2,3,300,87,9.8,1015.1,-23,0,4,10-03-2015 15:00
17753,69,16,10,10,2,3,300,92,9.4,1014.5,-22,0,3.5,10-03-2015 16:00
17754,69,17,32,42,20,24,600,82,7.7,1014,-21,0,4.1,10-03-2015 17:00
17755,69,18,45,54,13,23,600,90,6.2,1014.3,-18.6,0,1.7,10-03-2015 18:00
17756,69,19,48,72,11,21,600,69,4.2,1014.7,-20.2,0,1.5,10-03-2015 19:00
17757,69,20,57,72,8,29,800,45,1.6,1015.1,-18.4,0,0.7,10-03-2015 20:00
17758,69,21,98,122,19,54,1600,2,0.1,1015.4,-18.1,0,1.6,10-03-2015 21:00
17759,69,22,94,95,10,33,1400,18,-1.4,1015.5,-18,0,2.1,10-03-2015 22:00
17760,69,23,85,85,7,20,1300,37,-1.7,1015.3,-18.3,0,2,10-03-2015 23:00
17761,70,0,74,74,8,15,1100,41,-2.5,1015,-17.7,0,2.1,11-03-2015 00:00
17762,70,1,66,74,2,9,900,48,-3.5,1015.1,-16.8,0,0.5,11-03-2015 01:00
17763,70,2,55,55,2,7,900,47,-4.2,1015.1,-16.1,0,1.7,11-03-2015 02:00
17764,70,3,53,53,2,7,800,48,-5.1,1014.9,-16.3,0,1.1,11-03-2015 03:00
17765,70,4,56,57,2,13,1000,25,-5.6,1014.9,-15.1,0,0.9,11-03-2015 04:00
17766,70,5,47,50,2,19,900,26,-4.1,1015.5,-15.7,0,1.5,11-03-2015 05:00
17767,70,6,45,46,6,24,700,24,-5,1015.9,-16.5,0,1.7,11-03-2015 06:00
17768,70,7,41,50,7,24,900,18,-4.5,1016.8,-16.7,0,1.5,11-03-2015 07:00
17769,70,8,33,46,4,23,800,28,2.6,1017.2,-23.1,0,4.1,11-03-2015 08:00
17770,70,9,16,35,2,12,400,59,4,1017.4,-23.9,0,3.5,11-03-2015 09:00
17771,70,10,9,18,2,5.88,300,81,5.1,1016.7,-22.1,0,4.9,11-03-2015 10:00
17772,70,11,10,10,2,4.97,200,86,7,1016.1,-21.6,0,4.3,11-03-2015 11:00
17773,70,12,4,5,2,5,200,88,7.8,1015.3,-20.9,0,4,11-03-2015 12:00
17774,70,13,7,8,6,7,300,88,8,1014,-21.9,0,2.8,11-03-2015 13:00
17775,70,14,4,7,9,7,300,92,8.7,1013,-22.5,0,2.5,11-03-2015 14:00
17776,70,15,9,9,6,4,200,95,10,1012.1,-22.9,0,2.5,11-03-2015 15:00
17777,70,16,6,11,7,7,300,92,9.8,1011.3,-21.7,0,2.2,11-03-2015 16:00
17778,70,17,9,26,27,16,300,87,9.2,1010.4,-22.1,0,1.3,11-03-2015 17:00
17779,70,18,11,25,6,16,300,82,8,1010.6,-21.9,0,0.9,11-03-2015 18:00
17780,70,19,22,54,16,38,600,58,4.8,1011.1,-16.3,0,0.9,11-03-2015 19:00
17781,70,20,49,74,49,57,800,24,3.8,1011.5,-19.1,0,1.8,11-03-2015 20:00
17782,70,21,62,78,14,62,1300,10,3.8,1011.4,-18.4,0,1.2,11-03-2015 21:00
17783,70,22,57,58,8,38,900,33,3,1011.6,-17.8,0,1.2,11-03-2015 22:00
17784,70,23,71,84,18,57,1100,15,4.1,1011.2,-18.8,0,1.4,11-03-2015 23:00
17785,71,0,72,92,21,52,1000,21,4.4,1010.8,-17.3,0,1.4,12-03-2015 00:00
17786,71,1,83,113,31,62,1300,9,3.5,1010.4,-15.2,0,1.5,12-03-2015 01:00
17787,71,2,92,113,47,65,1600,3,2.9,1010.1,-14.3,0,1.3,12-03-2015 02:00
17788,71,3,84,96,23,59,1500,9,0.5,1009.6,-11.3,0,1.1,12-03-2015 03:00
17789,71,4,79,96,13,56,1500,6,-0.8,1009.1,-14,0,1.9,12-03-2015 04:00
17790,71,5,73,80,7,37,1400,14,-1.1,1009,-14,0,2.1,12-03-2015 05:00
17791,71,6,62,62,4,29,1100,20,-2.8,1008.8,-14,0,0.6,12-03-2015 06:00
17792,71,7,68,68,3,34,1300,14,-2.4,1008.7,-13.9,0,1.1,12-03-2015 07:00
17793,71,8,76,89,10,51,1600,4,0.6,1008.7,-13.1,0,0.7,12-03-2015 08:00
17794,71,9,83,107,21,52,1300,20,3.3,1009.2,-15.9,0,1.1,12-03-2015 09:00
17795,71,10,72,96,16,43,1000,37,6.4,1008.6,-16.9,0,1.4,12-03-2015 10:00
17796,71,11,57,68,10,30,800,57,8.2,1007.9,-18.7,0,3.2,12-03-2015 11:00
17797,71,12,47,55,8,22,600,74,10.2,1007.2,-20.2,0,2.2,12-03-2015 12:00
17798,71,13,21,21,7,11,400,88,10.9,1006,-22.2,0,2.3,12-03-2015 13:00
17799,71,14,11,11,2,6,300,96,12.2,1004.7,-22.7,0,2.1,12-03-2015 14:00
17800,71,15,12,12,2,6,300,97,12,1004.3,-22.9,0,2.8,12-03-2015 15:00
17801,71,16,12,15,2,8,300,97,12.7,1004.2,-22.4,0,2.7,12-03-2015 16:00
17802,71,17,18,25,2,10,300,96,12.3,1004.3,-21.1,0,1.4,12-03-2015 17:00
17803,71,18,17,23,2,16,400,90,11,1004.8,-20.8,0,1.5,12-03-2015 18:00
17804,71,19,26,44,2,33,500,68,7.8,1006,-16.5,0,1.6,12-03-2015 19:00
17805,71,20,49,68,2,52,900,39,5.8,1006.7,-18.2,0,1.5,12-03-2015 20:00
17806,71,21,63,68,3,33,1000,48,4.5,1007.7,-17.8,0,1.9,12-03-2015 21:00
17807,71,22,49,62,4,44,1000,30,4.1,1008.6,-17.5,0,0.9,12-03-2015 22:00
17808,71,23,108,162,43,74,1900,8,5.1,1009.7,-5.6,0,2.4,12-03-2015 23:00
17809,72,0,160,193,32,74,1900,12,3.5,1009.9,-6.2,0,1.2,13-03-2015 00:00
17810,72,1,113,113,26,52,1600,28,1.9,1010.2,-7.2,0,1.2,13-03-2015 01:00
17811,72,2,114,114,15,42,1500,27,0.1,1010.2,-7.9,0,2.2,13-03-2015 02:00
17812,72,3,125,125,10,42,1700,20,-0.5,1009.9,-8.2,0,2.4,13-03-2015 03:00
17813,72,4,114,114,9,43,1600,21,-0.7,1009.8,-8.2,0,2,13-03-2015 04:00
17814,72,5,117,117,9,45,1800,16,-1.8,1010.7,-8.3,0,0.6,13-03-2015 05:00
17815,72,6,118,118,8,49,1900,9,-3,1011.3,-8.3,0,0.7,13-03-2015 06:00
17816,72,7,118,118,9,64,2000,2,-3.1,1012.6,-8.6,0,1.1,13-03-2015 07:00
17817,72,8,108,118,19,63,1800,5,1.7,1013.7,-10.2,0,0.9,13-03-2015 08:00
17818,72,9,66,74,12,35,1000,38,5.6,1014,-19.1,0,4.2,13-03-2015 09:00
17819,72,10,23,36,3,15,400,71,7.4,1014.3,-20.2,0,4.3,13-03-2015 10:00
17820,72,11,10,20,2,9,300,86,8.5,1014.1,-21.5,0,4,13-03-2015 11:00
17821,72,12,12,12,3,6,300,94,9.5,1013.7,-21.9,0,4.2,13-03-2015 12:00
17822,72,13,11,13,4,6,300,99,11.2,1012.8,-22,0,4.3,13-03-2015 13:00
17823,72,14,7,9,3,5,200,100,12.4,1011.9,-21.1,0,3.4,13-03-2015 14:00
17824,72,15,13,22,16,12,400,97,13,1011.2,-22.1,0,2.1,13-03-2015 15:00
17825,72,16,7,15,8,9,300,100,13.3,1011.1,-23.7,0,2.7,13-03-2015 16:00
17826,72,17,9,14,2,5,200,103,12.7,1011.3,-22.4,0,1.9,13-03-2015 17:00
17827,72,18,9,24,2,11,300,94,10.9,1011.8,-20.8,0,1.1,13-03-2015 18:00
17828,72,19,12,36,2,29,400,70,7.3,1013,-16.9,0,1.7,13-03-2015 19:00
17829,72,20,28,53,2,49,700,39,5.6,1014,-17.6,0,1.8,13-03-2015 20:00
17830,72,21,51,70,2,60,1200,16,3.8,1014.5,-18.4,0,0.8,13-03-2015 21:00
17831,72,22,76,88,8,56,1600,9,1.6,1015.5,-16.4,0,2.2,13-03-2015 22:00
17832,72,23,89,172,21,63,1400,7,2.9,1016.6,-9.4,0,2.4,13-03-2015 23:00
17833,73,0,82,148,13,64,1100,8,1.2,1017.1,-7.1,0,2.1,14-03-2015 00:00
17834,73,1,70,119,10,55,1100,11,0.8,1017.2,-6.3,0,2.3,14-03-2015 01:00
17835,73,2,75,97,6,50,1100,13,0.5,1017.1,-6.6,0,1.4,14-03-2015 02:00
17836,73,3,73,81,8,48,1000,15,0.5,1016.3,-6.8,0,2,14-03-2015 03:00
17837,73,4,66,76,9,44,1000,18,0.9,1015.6,-7.1,0,1.8,14-03-2015 04:00
17838,73,5,57,65,11,44,900,22,0.9,1015.3,-6.9,0,1.8,14-03-2015 05:00
17839,73,6,54,72,16,50,1000,17,0.8,1015.2,-7.5,0,1.2,14-03-2015 06:00
17840,73,7,56,77,22,63,1600,5,0.7,1015,-7.3,0,1.5,14-03-2015 07:00
17841,73,8,63,85,24,61,1800,5,1.4,1015.1,-7.2,0,2.1,14-03-2015 08:00
17842,73,9,63,96,38,68,2500,4,1.7,1015,-6.2,0,2.5,14-03-2015 09:00
17843,73,10,68,94,43,59,2400,15,2.7,1014.8,-5.2,0,1.4,14-03-2015 10:00
17844,73,11,77,92,65,63,2200,21,4.3,1013.6,-5.5,0,2.3,14-03-2015 11:00
